dataset,eval_mask,input_pose,input_rotate_expand,input_pad,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,init_method,mean_final_psnr,mean_degraded_psnr,mean_final_ssim,mean_degraded_ssim,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,mean_gap_ssim,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images_circle,circle,rot30_padded,False,100,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.98159371153585,20.37095094919361,0.6721632800524747,0.3643720312963558,0.0044119716822346,0.0094414158712459,0.0,3.610642762342242,0.3077912487561189,10,23.553672836952867,20.24962872337511
val_images_circle,circle,rot30_padded,False,100,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,22.0211394427189,20.37095094919361,0.5399690459046183,0.3643720312963558,0.0065430319007438,0.0094414158712459,0.0,1.65018849352529,0.1755970146082624,10,21.842209622809943,20.24962872337511
val_images_circle,circle,rot45_padded,False,100,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.991488663816696,20.229192773742803,0.672081224231026,0.3655410624930458,0.0044027092003277,0.0097097462191902,0.0,3.762295890073892,0.3065401617379801,10,23.56279998815676,20.127921209720792
val_images_circle,circle,rot45_padded,False,100,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.97590923333818,20.229192773742803,0.5402869464113517,0.3655410624930458,0.0066154294261158,0.0097097462191902,0.0,1.7467164595953726,0.1747458839183057,10,21.79441959286104,20.127921209720792
val_images_circle,circle,rot60_padded,False,100,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,23.987653605409403,20.294701899815813,0.6720562657223472,0.3675158174732063,0.0044087367533128,0.0095742301850379,0.0,3.692951705593591,0.3045404482491409,10,23.556858322230703,20.188961353573024
val_images_circle,circle,rot60_padded,False,100,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,21.975211337055526,20.294701899815813,0.5395746979532363,0.3675158174732063,0.0066088719835764,0.0095742301850379,0.0,1.6805094372397125,0.1720588804800299,10,21.798726605013076,20.188961353573024
val_images_circle,circle,upright,False,100,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,G16_fixed,16,20,adjoint,22.420545330533766,20.421560290303557,0.597519227990716,0.3620679182969267,0.0061942387009176,0.0093585363453233,0.0,1.9989850402302136,0.2354513096937892,10,22.08012062703177,20.28792068660888
val_images_circle,circle,upright,False,100,blur,pnp_hqs,wavelet,15.0,fixed10p0,0.4,0.5,0.0,0.15,vanilla,0,20,adjoint,22.07612173081618,20.421560290303557,0.54381762971771,0.3620679182969267,0.006462494199804,0.0093585363453233,0.0,1.654561440512626,0.1817497114207832,10,21.89599833684344,20.28792068660888
val_images_circle,circle,rot30_padded,False,100,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,adjoint,22.543182333532197,20.37095094919361,0.6040278277819671,0.3643720312963558,0.0060318453968325,0.0094414158712459,0.0,2.172231384338581,0.2396557964856111,10,22.19549798465035,20.24962872337511
val_images_circle,circle,rot30_padded,False,100,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,adjoint,22.41960129229512,20.37095094919361,0.5958757714380192,0.3643720312963558,0.006192234498036,0.0094414158712459,0.0,2.0486503431015093,0.2315037401416633,10,22.08152605413874,20.24962872337511
val_images_circle,circle,rot45_padded,False,100,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,adjoint,22.55297965412009,20.229192773742803,0.6041677017397727,0.3655410624930458,0.0060215385367496,0.0097097462191902,0.0,2.3237868803772868,0.2386266392467269,10,22.20292529896377,20.127921209720792
val_images_circle,circle,rot45_padded,False,100,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,adjoint,22.42050538527578,20.229192773742803,0.5955124703289775,0.3655410624930458,0.0061924003774531,0.0097097462191902,0.0,2.191312611532975,0.2299714078359316,10,22.08140971560112,20.127921209720792
val_images_circle,circle,rot60_padded,False,100,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,adjoint,22.547944911077455,20.294701899815813,0.604226047177858,0.3675158174732063,0.006028137044816,0.0095742301850379,0.0,2.2532430112616426,0.2367102297046516,10,22.19816882911678,20.188961353573024
val_images_circle,circle,rot60_padded,False,100,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,adjoint,22.416958147368128,20.294701899815813,0.5959512348416485,0.3675158174732063,0.0061931899076775,0.0095742301850379,0.0,2.122256247552314,0.2284354173684422,10,22.08085602601133,20.188961353573024
val_images_circle,circle,upright,False,100,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,G16_fixed,16,40,adjoint,22.297810781919264,20.421560290303557,0.5948700263545839,0.3620679182969267,0.0063659760586875,0.0093585363453233,0.0,1.8762504916157123,0.2328021080576571,10,21.96134999016842,20.28792068660888
val_images_circle,circle,upright,False,100,blur,red_gd,wavelet,15.0,fixed10p0,0.8,1.0,15.0,0.02,vanilla,0,40,adjoint,22.40816367273391,20.421560290303557,0.5979434433024897,0.3620679182969267,0.0062108019719531,0.0093585363453233,0.0,1.986603382430356,0.235875525005563,10,22.068523177773223,20.28792068660888
