dataset,denoiser,noise_sigma,angle_index,angle_deg,estimator,group_size,mean_se,mean_psnr,n,psnr_from_mean_se,save_dir
val_images,tv,25.0,34,170.0,group_avg,32,0.0007204437111636,31.80121296058263,20,31.423999452955,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,34,170.0,vanilla,0,0.0007515416825376,31.57071365860652,20,31.24046927260631,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,35,175.0,group_avg,4,0.0008515991587191,31.101406852698165,20,30.697647762658868,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,35,175.0,group_avg,8,0.0008502523079514,31.103533423398854,20,30.704521805311188,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,35,175.0,group_avg,16,0.0008372957222163,31.15220758435721,20,30.77121127617184,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,35,175.0,group_avg,32,0.0008371020630002,31.157421547111834,20,30.7722158777076,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,tv,25.0,35,175.0,vanilla,0,0.0008538508638739,31.08923695090921,20,30.686179778503806,results/figure5_angle_psnr_grid/sigma25/val_images/tv
val_images,wavelet,25.0,0,0.0,group_avg,4,0.0018692401443065,27.501276063408163,20,27.283349005218945,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,0,0.0,group_avg,8,0.0016492612987827,28.02980862020579,20,27.827105319665197,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,0,0.0,group_avg,16,0.0015246359608749,28.38909754000955,20,28.168338409444743,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,0,0.0,group_avg,32,0.0014588249259855,28.58746182846533,20,28.359968247896283,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,0,0.0,vanilla,0,0.0019183121184759,27.36847986294537,20,27.170807296451443,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,1,5.0,group_avg,4,0.0017311336435377,27.76668557182488,20,27.61669403291236,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,1,5.0,group_avg,8,0.0015383404046297,28.287381882576124,20,28.12947553029712,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,1,5.0,group_avg,16,0.0014150614365935,28.667003878834983,20,28.492247043133,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,1,5.0,group_avg,32,0.0013516960181295,28.878116317116454,20,28.691209655633763,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,1,5.0,vanilla,0,0.001731133621186,27.766685606477683,20,27.61669408898681,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,2,10.0,group_avg,4,0.0013822022157415,28.79340826470917,20,28.594284151700045,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,2,10.0,group_avg,8,0.0013095912472637,29.016552128232227,20,28.82864236221163,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,2,10.0,group_avg,16,0.0012750709467989,29.126937264768667,20,28.944656497821164,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,2,10.0,group_avg,32,0.0012559223010794,29.191041216740825,20,29.01037227841033,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,2,10.0,vanilla,0,0.0016674080688245,27.901517664023537,20,27.77958101221189,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,3,15.0,group_avg,4,0.0015322065388224,28.304649921478983,20,28.1468268860354,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,3,15.0,group_avg,8,0.0013456568108413,28.88681562056603,20,28.710656861462887,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,3,15.0,group_avg,16,0.0012578587110587,29.193800987068528,20,29.00368138265621,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,3,15.0,group_avg,32,0.0012169137485189,29.345609475054665,20,29.147402022709485,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,3,15.0,vanilla,0,0.001585446153617,28.13667961855275,20,27.998485032957326,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,4,20.0,group_avg,4,0.0014383566886683,28.626990393710663,20,28.42133402749012,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,4,20.0,group_avg,8,0.0012776837782292,29.16196101505825,20,28.935766190754588,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,4,20.0,group_avg,16,0.0011946338285059,29.471229674776666,20,29.227651914762205,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,4,20.0,group_avg,32,0.0011579920806998,29.615768054415103,20,29.362944106604854,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,4,20.0,vanilla,0,0.0014953777776492,28.427499311292188,20,28.25249077558543,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,5,25.0,group_avg,4,0.0011360289969077,29.72378861416258,20,29.44610583205728,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,5,25.0,group_avg,8,0.001093872767312,29.903674074546316,20,29.6103318958184,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,5,25.0,group_avg,16,0.001068511132423,30.01591003974473,20,29.71220948722461,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,5,25.0,group_avg,32,0.0010615952564499,30.047153216632363,20,29.74041030707117,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,5,25.0,vanilla,0,0.0014121197412784,28.74171686818413,20,28.50128475542288,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,6,30.0,group_avg,4,0.0010595728488883,30.03127768950324,20,29.748691788468943,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,6,30.0,group_avg,8,0.0010200057085468,30.232408505197263,20,29.91397397666057,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,6,30.0,group_avg,16,0.0009961724758219,30.343116399176058,20,30.01665461964972,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,6,30.0,group_avg,32,0.0009882654641393,30.38067244885604,20,30.051263811966265,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,6,30.0,vanilla,0,0.0013205001153074,29.050760803123296,20,28.79261556534006,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,7,35.0,group_avg,4,0.0009781575518296,30.37406680764815,20,30.095911877692348,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,7,35.0,group_avg,8,0.0009397921577295,30.59316047818486,20,30.26968183349045,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,7,35.0,group_avg,16,0.0009273473695727,30.65842824397213,20,30.327575555749103,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,7,35.0,group_avg,32,0.0009197422592484,30.697302346922196,20,30.36333858598593,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,7,35.0,vanilla,0,0.0012142622619109,29.405531696497476,20,29.156875022231624,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,8,40.0,group_avg,4,0.0009154319487008,30.648442238098017,20,30.383739347071117,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,8,40.0,group_avg,8,0.0008717155025379,30.907939488199013,20,30.59625230477757,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,8,40.0,group_avg,16,0.0008626809795096,30.965412753426023,20,30.64149777231677,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,8,40.0,group_avg,32,0.0008560578240988,31.00291772596146,20,30.67496899062464,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,8,40.0,vanilla,0,0.0011250500935385,29.73089287589958,20,29.4882813989661,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,9,45.0,group_avg,4,0.0010582636535644,29.97186841396656,20,29.75406119613273,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,9,45.0,group_avg,8,0.0008684575027465,30.898373256550947,20,30.612514285401076,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,9,45.0,group_avg,16,0.0008349196243286,31.09036971867465,20,30.783553309723267,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,9,45.0,group_avg,32,0.000813165737915,31.21380148202227,20,30.89820928297535,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,9,45.0,vanilla,0,0.0010602140106201,29.96240246130779,20,29.74606460914346,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,10,50.0,group_avg,4,0.0009142322484141,30.64864664929761,20,30.38943463574697,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,10,50.0,group_avg,8,0.0008711484545932,30.908481566462346,20,30.59907829473569,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,10,50.0,group_avg,16,0.0008624236649795,30.96508427269816,20,30.642793349158666,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,10,50.0,group_avg,32,0.0008563641411845,30.99989755599491,20,30.6734152635158,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,10,50.0,vanilla,0,0.0011240301808584,29.73427314846349,20,29.4922202755317,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,11,55.0,group_avg,4,0.0009781060701726,30.372991081872232,20,30.09614045833259,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,11,55.0,group_avg,8,0.0009409447017325,30.58710380216628,20,30.264358988236204,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,11,55.0,group_avg,16,0.0009275575197752,30.65735612791766,20,30.32659149371753,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,11,55.0,group_avg,32,0.0009193218421701,30.69845674629275,20,30.36532421356922,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,11,55.0,vanilla,0,0.0012121066378221,29.41883610246605,20,29.16459170449871,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,12,60.0,group_avg,4,0.0010583693034985,30.041987780635907,20,29.753627647337307,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,12,60.0,group_avg,8,0.0010173044153198,30.24484653704142,20,29.92549070566757,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,12,60.0,group_avg,16,0.0009958304315551,30.34518626651281,20,30.018146062644977,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,12,60.0,group_avg,32,0.0009881619045136,30.38200912481452,20,30.05171892986984,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,12,60.0,vanilla,0,0.0013148869140019,29.066854928664974,20,28.81111596783976,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,13,65.0,group_avg,4,0.0011430877718365,29.70735727419888,20,29.419204210826138,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,13,65.0,group_avg,8,0.0010974020549606,29.89485430983167,20,29.596342308929454,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,13,65.0,group_avg,16,0.0010706685405174,30.010879113843703,20,29.703449580236526,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,13,65.0,group_avg,32,0.0010621429469333,30.0461848702462,20,29.73817030442286,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,13,65.0,vanilla,0,0.0014279635519397,28.70261530952302,20,28.452828775692662,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,14,70.0,group_avg,4,0.0014381588741696,28.636036497591363,20,28.42193134562368,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,14,70.0,group_avg,8,0.0012743684274797,29.173688077044183,20,28.947049967338888,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,14,70.0,group_avg,16,0.0011949402604863,29.47382599245726,20,29.22653806171627,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,14,70.0,group_avg,32,0.0011556002377953,29.625364148019266,20,29.371923774602283,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,14,70.0,vanilla,0,0.0014974692901821,28.43469222220541,20,28.2464207527668,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,15,75.0,group_avg,4,0.0015024143466991,28.38947885010252,20,28.232102779383776,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,15,75.0,group_avg,8,0.0013493353632612,28.875462408939452,20,28.69880097538729,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,15,75.0,group_avg,16,0.0012628482904984,29.18108236383127,20,28.9864881932336,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,15,75.0,group_avg,32,0.00121757393357,29.34747890208815,20,29.145046580668293,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,15,75.0,vanilla,0,0.0015616605771206,28.20096803697309,20,28.06413352982356,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,16,80.0,group_avg,4,0.0013781164273873,28.804830046184613,20,28.607140903849206,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,16,80.0,group_avg,8,0.0013122600065863,29.00959273563821,20,28.819801068519556,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,16,80.0,group_avg,16,0.0012753016971234,29.126430867212832,20,28.943870623700864,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,16,80.0,group_avg,32,0.0012565119999142,29.18861708865825,20,29.008333594616467,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,16,80.0,vanilla,0,0.0016517099894487,27.94045611204445,20,27.820662046177663,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,17,85.0,group_avg,4,0.0017219639159739,27.80657009300117,20,27.63975953496541,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,17,85.0,group_avg,8,0.001531240157783,28.31285946317751,20,28.149566897586617,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,17,85.0,group_avg,16,0.0014179438836872,28.657099263699884,20,28.48340956379478,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,17,85.0,group_avg,32,0.0013549756743013,28.86411271275697,20,28.68068501550836,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,17,85.0,vanilla,0,0.0017219638861715,27.80657017375865,20,27.6397596101295,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,18,90.0,group_avg,4,0.0018692402105063,27.50127592035878,20,27.283348851412025,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,18,90.0,group_avg,8,0.0016492612767161,28.029808680046838,20,27.827105377772437,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,18,90.0,group_avg,16,0.001524636018248,28.38909734958283,20,28.16833824601657,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,18,90.0,group_avg,32,0.0014588249259855,28.587461851098745,20,28.359968247896283,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,18,90.0,vanilla,0,0.0019169984275813,27.37294937383693,20,27.17378243351985,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,19,95.0,group_avg,4,0.0017311909645795,27.766550055417675,20,27.61655023234493,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,19,95.0,group_avg,8,0.0015384012684226,28.28724380691436,20,28.129303706905915,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,19,95.0,group_avg,16,0.0014150834791362,28.66701408419916,20,28.492179393207323,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,19,95.0,group_avg,32,0.001351704146713,28.8780898137061,20,28.6911835389014,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,19,95.0,vanilla,0,0.0017311909720301,27.76655003769965,20,27.616550213654065,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,20,100.0,group_avg,4,0.0013821753614265,28.793493907897947,20,28.594368530049096,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,20,100.0,group_avg,8,0.0013095291384476,29.016761863451045,20,28.828848336066383,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,20,100.0,group_avg,16,0.0012751000029177,29.12680718770205,20,28.94455753259638,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,20,100.0,group_avg,32,0.0012559202979828,29.191017572718987,20,29.010379205069054,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,20,100.0,vanilla,0,0.0016522653568093,27.937680703559653,20,27.81920202933649,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,21,105.0,group_avg,4,0.0015321847457272,28.304724949006413,20,28.14688865765727,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
val_images,wavelet,25.0,21,105.0,group_avg,8,0.001345683719922,28.886783466522026,20,28.71057001652348,results/figure5_angle_psnr_grid/sigma25/val_images/wavelet
