dataset,eval_mask,input_pose,input_rotate_expand,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,base_group_size,num_iter,mean_final_psnr,mean_degraded_psnr,mean_final_ssim,mean_degraded_ssim,mean_final_se,mean_degraded_se,fail_rate,mean_gap_psnr,mean_gap_ssim,n,final_psnr_from_mean_se,degraded_psnr_from_mean_se
val_images_circle,circle,upright,False,inpaint,pnp_hqs,wavelet,15.0,fixed3p0,0.8,0.5,0.0,0.15,vanilla,0,20,9.693711189328308,9.526506866491307,0.13838524487607706,0.12980753490185987,0.1232831625133666,0.12716230569675463,0.0,0.16720432283700298,0.008577709974217165,10,9.090962334355847,8.956416060930684
val_images_circle,circle,upright,False,inpaint,pnp_hqs,wavelet,15.0,fixed5p0,0.4,0.5,0.0,0.15,vanilla,0,20,10.001815645283546,9.526506866491307,0.15490446439195163,0.12980753490185987,0.11653225773349807,0.12716230569675463,0.0,0.47530877879224115,0.025096929490091728,10,9.335538393033124,8.956416060930684
val_images_circle,circle,upright,False,inpaint,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,0,20,10.002416298440806,9.526506866491307,0.15493291668018777,0.12980753490185987,0.11652157122401627,0.12716230569675463,0.0,0.4759094319494997,0.025125381778327894,10,9.335936678023572,8.956416060930684
val_images_circle,circle,upright,False,inpaint,pnp_hqs,wavelet,15.0,fixed7p5,0.4,0.5,0.0,0.15,vanilla,0,20,10.652898371225834,9.526506866491307,0.1935513458531128,0.12980753490185987,0.10380586387318509,0.12716230569675463,0.0,1.1263915047345268,0.06374381095125291,10,9.837781130016563,8.956416060930684
val_images_circle,circle,upright,False,inpaint,pnp_hqs,wavelet,15.0,fixed7p5,0.8,0.5,0.0,0.15,vanilla,0,20,10.656437093956503,9.526506866491307,0.19377884766011316,0.12980753490185987,0.10375331834710941,0.12716230569675463,0.0,1.1299302274651968,0.06397131275825328,10,9.839980043335334,8.956416060930684
val_images_circle,circle,upright,False,inpaint,pnp_hqs,wavelet,15.0,linear10p0_to_2p0,0.4,0.5,0.0,0.15,vanilla,0,20,10.350138488822035,9.526506866491307,0.174968145702758,0.12980753490185987,0.10949573449881478,0.12716230569675463,0.0,0.8236316223307278,0.0451606108008981,10,9.606027988120763,8.956416060930684
val_images_circle,circle,upright,False,inpaint,pnp_hqs,wavelet,15.0,linear10p0_to_2p0,0.8,0.5,0.0,0.15,vanilla,0,20,10.353266240536362,9.526506866491307,0.1751737257991365,0.12980753490185987,0.10944595748130996,0.12716230569675463,0.0,0.8267593740450565,0.045366190897276615,10,9.60800274991281,8.956416060930684
val_images_circle,circle,upright,False,inpaint,pnp_hqs,wavelet,15.0,linear15p0_to_3p0,0.4,0.5,0.0,0.15,vanilla,0,20,11.577120744432804,9.526506866491307,0.253075854370256,0.12980753490185987,0.08890321764860863,0.12716230569675463,0.0,2.0506138779414984,0.12326831946839614,10,10.510825204499534,8.956416060930684
val_images_circle,circle,upright,False,inpaint,pnp_hqs,wavelet,15.0,linear15p0_to_3p0,0.8,0.5,0.0,0.15,vanilla,0,20,11.600312997629215,9.526506866491307,0.2545193504533823,0.12980753490185987,0.08864420772111659,0.12716230569675463,0.0,2.0738061311379097,0.1247118155515224,10,10.523496372423287,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,wavelet,15.0,fixed3p25,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,9.541406940945134,9.526506866491307,0.13056881892388153,0.12980753490185987,0.12681035048081085,0.12716230569675463,0.0,0.014900074453828438,0.0007612840220216465,10,8.968452971384743,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,wavelet,15.0,fixed3p25,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,9.534100186471974,9.526506866491307,0.1301958818355029,0.12980753490185987,0.12698279056682057,0.12716230569675463,0.0,0.007593319980667435,0.00038834693364300646,10,8.962551331251504,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,wavelet,15.0,fixed3p25,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,9.530340338260753,9.526506866491307,0.1300037522300181,0.12980753490185987,0.12707163696560692,0.12716230569675463,0.0,0.003833471769447083,0.00019621732815822205,10,8.959513753620785,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,wavelet,15.0,fixed4p1,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,9.550264128523022,9.526506866491307,0.1310214346124694,0.12980753490185987,0.12660182471304332,0.12716230569675463,0.0,0.023757262031715777,0.0012138997106095188,10,8.975600347839492,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,wavelet,15.0,fixed4p1,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,9.538611406795095,9.526506866491307,0.13042658283479053,0.12980753490185987,0.12687634136700016,0.12716230569675463,0.0,0.012104540303787558,0.0006190479329306324,10,8.96619353253396,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,wavelet,15.0,fixed4p1,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,9.532617195439506,9.526506866491307,0.13012028733623998,0.12980753490185987,0.1270178488853193,0.12716230569675463,0.0,0.0061103289482001165,0.00031275243438009804,10,8.961352465422006,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.8461538461538467,1.4142135623730951,0.02,vanilla,0,20,9.561926929590786,9.526506866491307,0.13161793669047156,0.12980753490185987,0.12632804930590324,0.12716230569675463,0.0,0.035420063099479114,0.0018104017886116652,10,8.985002099649002,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.921568627450981,1.4142135623730951,0.01,vanilla,0,20,9.544546895909427,9.526506866491307,0.13073015117282147,0.12980753490185987,0.12673653062783558,0.12716230569675463,0.0,0.018040029418120794,0.0009226162709615904,10,8.97098185721191,8.956416060930684
val_images_circle,circle,upright,False,inpaint,red_gd,wavelet,15.0,fixed5p0,0.8,3.9603960396039612,1.4142135623730951,0.005,vanilla,0,20,9.535611839616136,9.526506866491307,0.13027353226852625,0.12980753490185987,0.1269471877820118,0.12716230569675463,0.0,0.009104973124829562,0.0004659973666663583,10,8.96376915462035,8.956416060930684
