dataset,file,image_index,input_pose,input_angle_deg,input_height,input_width,eval_mask_pixels,eval_mask_fraction,problem,algorithm,denoiser,train_sigma,schedule,rho,step,red_input_sigma,lambda,mode,group_expand,base_group_size,num_iter,degraded_se,degraded_psnr,degraded_ssim,final_se,final_psnr,final_ssim,gap_psnr,gap_ssim,beats_degraded,total_denoiser_calls,total_group_evals
val_images,test002.png,1,upright,0.0,481,321,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.0038893401297342227,24.10124075364373,0.7211078012771938,0.002399358082871974,26.199049326031208,0.7916875639568397,2.0978085723874784,0.07057976267964594,True,20,20
val_images,test002.png,1,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.004523967615400889,23.4448051261109,0.7165430547907489,0.003125461045557058,25.050859095927382,0.7595795239213526,1.6060539698164824,0.04303646913060377,True,20,20
val_images,test003.png,2,upright,0.0,481,321,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.004781531164690481,23.204330092678724,0.7179322733499135,0.0032571725932241777,24.87159228141015,0.7843344501492866,1.6672621887314278,0.0664021767993731,True,20,20
val_images,test003.png,2,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.005072731636879697,22.94758112589974,0.7207247870238404,0.004710418234590608,23.2694053046964,0.7278218835028505,0.3218241787966569,0.007097096479010134,True,20,20
val_images,test004.png,3,upright,0.0,321,481,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.0020246732357020033,26.93645058070325,0.7615864595274642,0.0015009435974042429,28.23635627407856,0.7996980569264448,1.2999056933753081,0.03811159739898062,True,20,20
val_images,test004.png,3,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0022549900312935265,26.46855373681268,0.7687513665295413,0.0027518235577545995,25.603794157672404,0.7275843098114797,-0.8647595791402765,-0.041167056718061645,False,20,20
val_images,test005.png,4,upright,0.0,321,481,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.004928222915568673,23.073096561983647,0.6259368867429616,0.0034007948174264984,24.684195698748518,0.7212798876788363,1.6110991367648708,0.09534300093587478,True,20,20
val_images,test005.png,4,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.005517939527778003,22.582230633523444,0.6389666910954911,0.004614906676787421,23.35837076905903,0.6924703716150558,0.7761401355355844,0.05350368051956467,True,20,20
val_images,test006.png,5,upright,0.0,321,481,154401.0,1.0,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,True,0,20,0.0017023476353527098,27.68951748188577,0.8200279325425354,0.0009915280731691545,30.03694985089687,0.8329978635177233,2.347432369011102,0.012969930975187949,True,20,20
val_images,test006.png,5,rot45_padded,45.0,1000,1000,154360.0,0.15435999631881714,blur,pnp_hqs,wavelet,15.0,fixed5p0,0.8,0.5,0.0,0.15,vanilla,False,0,20,0.0025043702057588593,26.01301471614077,0.8291036376004146,0.0019024206647356423,27.206934452464534,0.8122795838462037,1.193919736323764,-0.01682405375421092,True,20,20
